,comb_0001,comb_0002,comb_0003,comb_0004,comb_0005,comb_0006,comb_0007,comb_0008,comb_0009,comb_0010,comb_0011,comb_0012,comb_0013,comb_0014,comb_0015,comb_0016,comb_0017,comb_0018,comb_0019
71028039,0.3050988347458895,0.0,0.0,0.0002861700025755,0.4158183077423648,0.1637316514735848,0.0004133570037202,0.0010305870092752,0.0103294230929648,0.0460025934140233,0.0572890755156016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028054,0.4860503102951323,0.0,7.839999553120025e-05,0.0,0.0971768814609177,0.1259337298217774,0.0007052419598012,0.0010056229426794,0.2148416817540241,0.0479256182682397,0.0262825135018967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028062,0.0110045651210502,0.0,0.0034884880383733,0.0089509500984604,0.426101182687113,0.2802843780831281,0.0001620710017827,0.2247481224722293,0.0,0.0349316523842481,0.0103285901136144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028073,0.4472931101566897,0.0,0.0,0.0,0.0395414756326636,0.0873654573978473,0.0003810520060968,0.0,0.2923549756776796,0.0640863260253812,0.0689776031036416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028095,0.56880596257791,0.0,0.0,0.0,0.0535360187838729,0.0757129379370727,0.0,0.0,0.2075714727937166,0.0736806658313946,0.0206929420760329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028097,0.0310753919067738,0.0,0.0002362429992912,0.0006693539979919,0.4455021906634934,0.2575201682274395,0.0002362429992912,0.1955626894133119,0.0,0.0613407898159776,0.0078569299764292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028132,0.1996542007847848,0.0,0.0009928910436872,0.0019077660839417,0.5219953289677944,0.1893540253315771,0.0002004720088207,0.0639487828137464,0.003518956154834,0.0150141896606243,0.003413387150189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028140,0.5536394125536394,0.0,0.0,0.0,0.0317808870317808,0.1151796731151796,0.0,0.0,0.2226825802226825,0.0531338040531338,0.0235836430235836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028159,0.5952862088585863,0.0,0.0,0.0,0.0111723913351717,0.0525163615754908,0.0,0.0,0.2862461595873847,0.0151983274559498,0.0395805511874165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028189,0.5794363637383091,0.006106007018318,0.0,0.0,0.0326603170979809,0.0264619570793858,0.0,0.0007939190023817,0.1745373165236119,0.0690040662070122,0.1105237013315711,0.000476352001429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028215,0.4120107086522249,0.0,0.0001451880030489,0.0062045881302963,0.4524160715007375,0.0698860304676066,0.0,0.0022377070469918,0.0377717957932077,0.0184090323865896,0.0009188780192964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028221,0.6468366992936734,0.0074734220149468,0.0,0.0,0.0003281930006563,0.0214658510429317,0.0,0.0,0.2868711055737422,0.0112804880225609,0.0257442410514884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028249,0.5404919746724703,0.0,0.0,0.0,0.2033569794215606,0.1282837474667273,0.000166683011001,0.0033234782193495,0.0033877402235908,0.0771813140939667,0.0438080828913334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028304,0.5590960879362704,0.0,0.0,0.0,0.1292629816732663,0.1054110581026009,0.0,0.0,0.1197520618444628,0.0212528436174488,0.0652249668259505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028311,0.5271233635353384,0.0002549509862326,0.0,0.0,0.0265422675667175,0.1541181416776203,0.0,0.0,0.285931035559724,0.0001322189928601,0.0051701117208139,0.0007279099606928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028377,0.6463945297836717,0.0,7.480000448800026e-05,0.0004651800279108,0.16389350083361,0.1242298554537913,5.810000348600021e-05,0.0003405400204324,0.0445650026739001,0.0182342630940557,0.0017442281046536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028380,0.7401391623155468,0.0,0.0,0.0001008239967736,0.1249585110013276,0.0982614128556347,0.0001008239967736,0.0,0.0212715173193114,0.0148854415236658,0.0002823069909661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028490,0.116396973460518,0.0,0.0006219369757444,0.0249745310259932,0.1641777535970676,0.0853688906706132,0.0605424316388451,0.4372206759483937,0.0345902686509795,0.0455919042219157,0.0305146338099292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028494,0.0802739047224651,0.0,0.0009432630084893,0.0164140741477266,0.237497004137473,0.0585606815270461,0.0751771936765947,0.4426183739835653,0.0128355701155201,0.0454199024087791,0.0302600322723402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028498,0.1031486443181352,0.0,0.0004396679885686,0.0125606486734231,0.1853753281802415,0.0646724083185174,0.0444639348439377,0.502683804930221,0.008273113784899,0.0438844738590036,0.0344979751030526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028505,0.0973873870261261,0.0,0.0004939689950603,0.0257942727420572,0.2103584088964159,0.0649096583509034,0.0349062486509375,0.4187955218120447,0.0097838849021611,0.0971486190285138,0.0404220295957797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028510,0.2529337049295911,0.0,0.0,0.0015106469637444,0.1232774380413414,0.1282614889217242,0.0469115478741228,0.3249027052023351,0.0198533905235186,0.0564482796452412,0.0459007978983808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028524,0.0667354059301713,0.0,0.0024788868859712,0.0310816115702458,0.314709023523385,0.1162732786514292,0.0538254135240309,0.3030300890606159,0.0,0.0563131624095945,0.0555531284445561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028526,0.1892855816785674,0.0,0.0006887520206625,0.0344090320322709,0.1991187539735626,0.1088136392644091,0.0215566516466995,0.3190753555722607,0.0228104416843132,0.02680766680423,0.0774341253230237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028531,0.2017060757471116,0.0,0.0,0.0132709955885991,0.1698908457333837,0.0231129312834991,0.0810700484868284,0.3852535370571402,0.0,0.0228582822913932,0.1028372838120441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028546,0.0192283702116368,0.0,0.0008930249633859,0.0033917248609392,0.098066511979273,0.0323405546740372,0.0193523202065548,0.7592661068700896,0.0002101239913849,0.0355378295429489,0.0317134326997492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028558,0.4703058675248939,0.0,0.0001671650026746,0.0741815351869045,0.3599391037590256,0.0192616193081859,0.0168985462703767,0.0238336513813384,0.0051263960820223,0.0111544901784718,0.019131625306106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028580,0.0473483979753861,0.0,0.0016330518611905,0.0069365794103907,0.0913808412326285,0.0261248737793857,0.0185294024250007,0.751846071093084,0.0004596159609326,0.0433624763141895,0.0123786899478113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028585,0.5026064919009533,0.0,0.0,0.0,0.0398912674841318,0.0107839015902117,0.0,0.0,0.016454787374718,0.3982078878681002,0.0320556637818847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028597,0.4299495709177811,0.0009161360403099,0.0,0.0,0.0991695123634585,0.1052019116288841,0.0,0.0,0.2116160483111061,0.0464473570436837,0.1066994636947764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028598,0.5714133882859723,0.0,9.549999837650002e-05,0.0173250637054739,0.3112598607085823,0.045819762221064,0.010273879825344,0.0060861918965347,0.0049945549150925,0.0108044238163247,0.0219273746272346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028609,0.6169139616617207,0.0,0.0,0.0,0.01522799869544,0.0690230266195394,0.0002402889951942,0.0,0.2623091287538174,0.0070858448582831,0.0291997504160049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028657,0.5646282229593474,0.0,0.0,0.0052352063612292,0.2388723504821922,0.1464602301057558,0.0062185134290774,0.0074667705152071,0.0036288032503874,0.0178585962322431,0.0096313066645601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028663,0.4505915949011832,0.0,0.0,0.0,0.0994574281989148,0.36576500573153,0.0,0.0,0.0318934880637869,0.0196346400392692,0.0326578430653156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028675,0.0032680490424846,0.0,0.000179848002338,0.0009009760117126,0.0626824138148713,0.0353411514594349,0.0091226251185941,0.8390154349072007,0.0002098220027276,0.0441501515739519,0.0051295280666838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028676,0.5459259788214819,4.500000031500001e-05,0.0,0.0,0.0293809832056668,0.1208778998461453,0.0001498430010489,0.0,0.266650439866553,0.0169154031184078,0.0200544521403811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028681,0.9569107698617846,0.0,0.0,0.0,0.0007026549859469,0.0,0.0324368133512637,0.0099497618010047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028685,0.5333150221993409,0.0,0.0,0.0,0.0715071885742587,0.2486499189513971,0.0,0.0,0.0356371902829388,0.093265112357544,0.0176255676345204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028699,0.8635843546809341,0.0,0.0,0.0,0.0087480171487162,0.0416761867084951,0.0,0.0,0.0208404683542879,0.0271557164616471,0.0379952566459193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028700,0.7976105090358424,0.0,0.0,0.0,0.0154892017676619,0.040341600394876,0.0,0.0,0.077801933832971,0.0476537192851942,0.0211030356834544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028722,0.0709496887871509,0.0,0.0001904159994287,0.0047507839857476,0.1875254954374235,0.0413420828759737,0.0248471959254584,0.6068694571793916,0.0018584609944246,0.0469542668591372,0.0147121519558635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028727,0.1026487616125908,0.0,0.001161875961658,0.0174446104243278,0.2616827703644686,0.0307687489846312,0.0520764312814777,0.4578584878906699,0.0021441559292428,0.0513724183047102,0.0228417392462226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028734,0.1505582305910683,0.0,0.0,0.0095078958478736,0.2165335675354629,0.0868504856103922,0.0185817087026926,0.4691527704935557,0.0015734669748245,0.0450856012786303,0.0021562729654996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028740,0.7347191643471916,0.0,0.0,0.0,0.0171925611719256,0.0461223394612234,0.0,0.0,0.1700065597000656,0.0174501481745014,0.0145092271450922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028757,0.1437184094432129,0.0,0.0,0.0081535431386102,0.3833701375172924,0.3362699807165897,0.0,0.0016084280273432,0.0009032830153558,0.0413572607030734,0.0846189574385222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028795,0.0008549539931603,0.0,0.0005038119959695,0.0003664089970687,0.0843525593251795,0.0476660276186717,0.0071946999424424,0.8166641524666868,0.0004798779961609,0.0391999036864007,0.0027176039782591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028833,0.4932238898102689,0.0,0.0,0.0067377731886576,0.3302170432460772,0.1241132804751718,0.0003897560109131,0.0101844942851658,0.0011862140332139,0.027571464772001,0.0063760841785303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028835,0.0,0.0,0.0,0.0010500559779488,0.0470835890112446,0.0099927857901514,0.0005250279889744,0.8627533138821805,0.0007350389845641,0.0579831587823536,0.0198770295825823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028847,0.6227168008133536,0.0,0.0,0.0006104640164825,0.0621870246790496,0.1494474300350806,0.0001421630038384,0.0004599380124183,0.1428580178571664,0.0074965072024056,0.0140816543802046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028852,0.75444251601777,0.0,0.0,0.0,0.0091022930364091,0.0277530681110122,0.0,0.0,0.173496768693987,0.0219159370876637,0.0130907480523629,0.0001986690007946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028865,0.5471790068861856,0.0,0.0,0.0321597468774567,0.1831584149115446,0.2066163583633203,0.0,0.0,0.0115648132367223,0.0087104164251125,0.0106112432996579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028867,0.0901081462967556,0.0,4.689999859300005e-05,0.0061776218146713,0.2057478368275649,0.050552564483423,0.0118976436430706,0.5670822089875337,0.0010122549696323,0.0469477235915682,0.020427099387187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028893,0.0004871230087682,0.0,0.0,0.0004428390079711,0.0815750074683501,0.0481144268660596,0.0026558510478053,0.8091480285646646,0.0006199740111595,0.0376066196769191,0.0193501303483023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028904,0.8511524893626774,0.0,0.0,0.0,0.0118903111307934,0.015643910172083,0.0,0.0,0.0925303780178341,0.0197803862175842,0.0090025250990277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028945,0.0,0.0,0.0,0.0,0.1106861820038243,0.0456691265889778,0.0063293059430362,0.767049663096553,0.0004237499961862,0.0322608607096522,0.0375811116617699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028957,0.8582199937979005,0.0,0.0,0.0,0.0064456706454881,0.0324557072149361,0.0,0.0,0.0618705195971214,0.02581145458037,0.015196654164184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028961,0.5960958450976038,0.0,0.0,0.000281037992974,0.0173232885669177,0.19353679816158,0.0,0.0,0.1800865934978351,0.0,0.012676436683089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028963,0.0905540688977302,0.0,0.0,0.0031677931013693,0.2728221507303088,0.0876188228038023,0.0081748192615942,0.4925985197631526,0.0002193490070191,0.032839221050855,0.0120052553841681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028968,0.4857713222885661,0.0,0.0002398160119908,0.0046564152328207,0.3249346182467309,0.1420152261007613,0.00063380003169,0.0001884270094213,0.0082297104114855,0.0250782852539142,0.0082523794126189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028974,0.7689192782351302,0.0,0.0,0.0,0.0228499336801009,0.104509210536871,0.0,0.0,0.0687141260380022,0.029359209588971,0.0056482419209246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71028975,0.0,0.0,0.0,0.0,0.0431514355178172,0.0088598871063186,0.0021263730255164,0.9090437399085248,0.0,0.0190987902291854,0.0177197742126372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029016,0.8327202733382378,0.0,0.0,0.0,0.003538866971689,0.0033355879733152,0.0,0.0,0.0038441699692466,0.1396163988830688,0.0169447028644423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029022,0.3687404408437021,0.0,0.0,0.0,0.0,0.0238469971192349,0.0,0.0,0.0,0.6072498590362493,0.0001627030008135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029028,0.3737851923932221,0.0,0.0,0.0011009659834855,0.207055133894173,0.0821461367678079,0.0134879217976811,0.2725818119112728,0.0,0.021777061673344,0.0280657755790133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029042,0.557284719130132,0.0,0.0,0.0,0.1328434814612783,0.1365150675016657,0.0014104950155154,0.0,0.0648231517130546,0.0317619293493812,0.0753611558289727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029057,0.2953070529935103,0.0,0.0037594441654155,0.0659562159020735,0.3911380342100735,0.0501141722050235,0.075656432328883,0.0778154694238806,0.0010217540449571,0.0252650151116606,0.013966409614522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029064,0.8447188908943778,0.0,0.0,0.0,0.0100882562017651,0.0978417269568345,0.0001901670038033,0.0,0.0175950773519015,0.0167149663342993,0.0128509152570183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029071,0.8390610874467648,0.0,0.0,0.0,0.0036873742876151,0.0114386108922116,0.0,0.0,0.0007550750588958,0.1298794251305951,0.0151784271839173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029118,0.584015174647575,0.0,0.0,0.0,0.0102485887130395,0.1214242026001223,0.0001325819962877,0.0006098769829234,0.2353872594091567,0.0345004560339872,0.0135890596195063,9.279999740160008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029134,0.3729460735575099,0.0,0.0008572259759976,0.0824260766920698,0.3220578639823798,0.0287056261962424,0.0041029418851176,0.1387748681143036,0.0017552729508523,0.0368851229672165,0.01148892767831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029150,0.4123494757828337,0.0,0.0,0.0560143267364441,0.4135853778211466,0.0329983840229499,0.0486659755086452,0.0166799135170773,0.0002445310075804,0.0187830485822745,0.0006789670210479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029158,0.7163994331491983,0.0,0.0,0.0,0.0358337911075013,0.0446200741338602,0.000349366001048,0.0008297440024892,0.1965831225897493,0.0,0.0053844690161534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029189,0.4470632567175451,0.0,0.0,0.0003444159920784,0.1110444864459768,0.0595967456292748,0.0,0.0,0.3715835124535793,0.0,0.0103675827615455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029203,0.4203735705035629,0.0,0.0,0.0001811249920305,0.0145691033589594,0.1012073565468763,4.52999980068001e-05,0.0,0.4531719190604356,0.0004980939780838,0.0099535315620446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029212,0.3956399722212389,0.0,0.0004338570177881,0.0539176482106235,0.3266278643917424,0.0420926157257972,0.0300924832337918,0.1244959661043346,0.0001551280063602,0.0212807128725092,0.0052637522158138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029225,0.4566663260233295,0.0,0.0,0.0398090304378993,0.3002884723031732,0.0472215825194374,0.1148233722630571,0.0094322041037542,0.0009981180109792,0.0307608943383698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029334,0.0,0.0,0.0,0.0,0.0119627964904746,0.0153708996302068,0.0,0.9345502643165609,0.0,0.0339213323907746,0.0041947071719829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029335,0.5339960427960238,0.0,0.0,0.0,0.0181461438911231,0.1859160498845037,0.0,0.0,0.2503695174977829,0.0,0.0115722459305665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029380,0.1097419523785155,0.0,0.0,0.0002108919930405,0.0705011466734621,0.2825832866747515,0.0659982768220568,0.2084684901205398,0.0157110704815346,0.2366620521901522,0.0101228326659465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029391,0.4728847553492341,0.0,0.0006891440165394,0.011953168286876,0.3853274672478592,0.1086918736086049,0.0003285460078851,4.8100001154400025e-05,0.0018745610449894,0.0117189742812553,0.0064834101556018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029414,0.5977645292849478,0.0,0.0,0.0025590119027575,0.1985317694557927,0.1782422002267964,0.0007989109696413,0.0017022149353158,0.0012376499529693,0.0165907733695506,0.0025729399022282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029434,0.4467823442982648,0.0,0.0002041799969373,0.0448343483274847,0.3874447881883281,0.0682834969757475,0.004581730931274,0.0214510596782341,0.0003141219952881,0.0235020386474694,0.0026018909609716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029448,0.521248937,0.000215347,0.0,0.0,0.011452507,0.069093615,0.0,0.000303443,0.384625107,0.0,0.012777178,0.000283866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029450,0.0095054038079593,0.0,0.0,0.0,0.0,0.8735587742524957,0.0,0.0,0.1169358219395448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029451,0.3845250606154749,0.0,0.0,0.0028941209971058,0.3839854896160145,0.1190777638809222,0.0690890699309109,0.0066841579933158,0.0068345959931654,0.0269097409730902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029490,0.5267279513506982,0.0001174259949506,0.0,0.0007839909662883,0.0310461316650163,0.0618501463404437,0.0,0.0,0.3773606857734905,0.0,0.0021136679091122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029520,0.524784107417012,0.0,0.0,0.0041543681537116,0.0742114737458245,0.176007351512272,0.0,0.0,0.2126551498682405,0.0,0.0081875493029393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029528,0.7727093076818721,0.0,0.0,0.0,0.0137960409586118,0.0532332768403001,0.0,0.0,0.1342777755971666,0.0068248429795254,0.0184641349446075,0.0006946209979161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029602,0.1787732765084776,0.0,0.0,0.0,0.3427272283945436,0.1651674129370313,0.0,0.2717594614138974,0.0,0.04157262074605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029639,0.8373525844335501,0.0,0.0,0.0,0.0378487278047737,0.0375898158197906,0.0,0.0,0.0302902762431639,0.0,0.0569185956987214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029646,0.3951648766373657,0.0,0.0,0.0,0.0188597394144804,0.0563935682295176,0.0,0.0,0.5204550420341282,0.0,0.009126773684508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029715,0.2895929606877888,0.0,0.0,0.0,0.6546460586393817,0.0305914289177428,0.017389100521673,0.0077804512334135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029721,0.8711601743924849,0.0,0.0,0.0,0.0656313318376772,0.0319809508954666,0.0,0.00024964600699,0.0021186420593219,0.0211198985913571,0.0077393562167019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029759,0.0,0.0,0.0,5.150000108150002e-05,0.0356286657482019,0.0518405040886505,0.0016045110336947,0.8625052161126096,0.0004212690088466,0.0425642958938502,0.0053840381130648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029766,0.7456575607630272,0.0,0.0,0.0,0.0038039399885881,0.0198476109404571,0.0,0.0,0.1956401904130794,0.0,0.0350506978948479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029770,0.3820375264946379,0.0,0.0,0.0027877290473913,0.4288397802902762,0.1343720582843249,0.0052595190894118,0.0360017206120292,0.0002029830034507,0.0104986831784776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029778,0.5141458115375408,0.0,0.0,0.0,0.0037169701412448,0.0169296606433271,0.0,0.0,0.4380389026454783,0.0059604422264968,0.0074795972842246,0.0137286155216873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029798,0.8685134893909469,0.0,0.0,0.0,0.0058413117605062,0.0045634128129,0.0,0.0,0.0920349172265684,0.0168764083080672,0.0121704605010111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029800,0.5848688252618672,0.0001201670074503,0.0,0.0002603630161425,0.0480934259817924,0.1377704225417662,0.0005207250322849,0.0081990425083406,0.2166312764311391,0.0,0.0035357522192166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029803,0.4284467665724258,0.0,7.78999993768e-05,0.0253526267971789,0.4883356050933151,0.0297284107621727,0.0044026879647784,0.0047924079616607,0.000389488996884,0.0183962058528303,7.78999993768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029857,0.5617634189205586,0.0,0.0,0.0002677110061573,0.0308147057087382,0.0923587031242501,0.0,0.0004684940107753,0.1957115275013651,0.1087766165018621,0.0098388232262929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029863,0.549984388850203,0.0,0.0,0.0,0.4217513145172329,0.0282642966325641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029879,0.0733809377985718,0.0,0.0,0.0054748538357543,0.456555531303334,0.1700243008992709,0.0,0.2545994443620166,0.0,0.0241921142742365,0.0157728175268154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029924,0.8193143716510868,0.0,0.0,0.0,0.0234571623049431,0.1499299129490888,0.0014755920191826,0.0,0.00209000602717,0.0036304830471962,0.0001024720013321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029930,0.1638088337409703,0.0,0.0,0.0043495388869119,0.7060381586430078,0.0747638550561397,0.0022459189416061,0.038248806005531,0.0,0.0098433497440729,0.0007015389817599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029963,0.690339573224532,0.0,0.0,0.0,0.0033407437494442,0.0700554867458384,0.0,0.0,0.2362641962801852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71029992,0.6356450586970925,0.0,0.0,0.0,0.0455652459137403,0.0882837067079157,0.0,0.0,0.2187374621869734,0.0051615782167862,0.0065756482761772,3.130000131460006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030026,0.997290123867216,0.0,0.0,0.0,0.0007586870371756,0.0019511890956082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030034,0.4529314594706854,0.0,0.0,0.0,0.0194367878056321,0.0890908381090916,0.0,0.0,0.4351276416487236,0.0,0.002996594970034,0.0004166779958332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030035,0.4401321594855507,0.0,0.0,0.0002081010087402,0.0480703620189552,0.2368510909477458,0.0,0.0,0.2738967055036617,3.230000135660006e-05,0.0008092810339898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030057,0.6898907737144784,0.0,0.0,0.0,0.0,0.3062911804420616,0.0,0.0,0.0038180458434601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030071,0.653481479079111,0.0,0.0,0.0,0.0006732589959604,0.0623977296256136,0.0,0.0,0.2834475322993148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030100,0.5540307143379078,0.0,0.0,0.0,0.0391332948826001,0.0927132217218603,0.0,0.0,0.3102800840691597,0.0007345409977963,0.0031081439906755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030156,0.6365765388909943,0.0,0.0,0.0554275132886613,0.2554230172890435,0.0,0.0472108979870736,0.0,0.0053620325442272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030177,0.5496832587082353,0.0,0.0,0.0007396369807694,0.0788184759507196,0.0727783871077619,0.0,0.0,0.2979802412525137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030189,0.0377829912291964,0.0,0.0,0.0039926412355658,0.2931328292948369,0.3650064685353816,0.0011501990678617,0.1382748271582148,0.0060529943571266,0.1514769439371397,0.0031301051846762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030191,0.8964170630117154,0.0,0.0,0.0,0.0,0.074638240506473,0.0,0.0,0.0289446964818114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71030202,0.1103226716477441,0.0,0.0021170770508098,0.0202431214858349,0.4317907793629787,0.0925124082202978,0.0394357559464581,0.2639294623343071,0.0001985660047655,0.0344859998276639,0.0049641581191397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
